Trip ID,Booking User ID,Pick Up Latitude,Pick Up Longitude,Drop Off Latitude,Drop Off Longitude,Pick Up Address,Drop Off Address,Trip Date and Time,Total Passengers,Age
728175,344381,30.2904906,-97.7430151,30.267124,-97.7500121,"West Campus, W 26th St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/4/25 21:02,9,20
728160,381205,30.2849074,-97.7395526,30.31332,-97.738355,"University Campus, W 21st St, Austin, United States, 78712","Chili's Grill & Bar, North Lamar Boulevard, Austin, TX, USA",9/4/25 21:03,6,20
728149,247112,30.2859923,-97.7447386,30.293996,-97.742344,"West Campus, Rio Grande St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 20:57,14,23
728141,368596,30.289521,-97.7430135,30.267124,-97.7500121,"The Drag, Nueces St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/4/25 20:53,14,19
728133,336099,30.3066907,-97.7445316,30.2880799,-97.7441686,"Rosedale, W 38th St, Austin, United States, 78705","2400 Seton Avenue, Austin, TX, USA",9/4/25 20:51,14,25
728124,459207,30.2858853,-97.7444717,30.293996,-97.742344,"West Campus, Rio Grande St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 20:49,14,19
728120,250021,30.2941938,-97.7424043,30.2841721,-97.7478954,"West Campus, Guadalupe St, Austin, United States, 78705","1907 San Gabriel Street, Austin, TX, USA",9/4/25 20:48,7,20
728105,333375,30.2514145,-97.7022034,30.2692894,-97.7480411,"De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA","Unbarlievable West 6th, West 6th Street, Austin, TX, USA",9/4/25 20:51,8,20
728102,111122,30.2912732,-97.745301,30.2769819,-97.7419531,"West Campus, Salado St, Austin, United States, 78705","Texas Chili Parlor, Lavaca Street, Austin, TX, USA",9/4/25 20:46,10,26
728090,175186,30.2955606,-97.7474115,30.2841721,-97.7478954,"Shoal Crest, San Gabriel St, Austin, United States, 78705","1907 San Gabriel Street, Austin, TX, USA",9/4/25 20:44,14,20
728087,349283,30.2671951,-97.7502913,30.267361,-97.740835,"Market District, W 3rd St, Austin, United States, 78701","Soho Lounge, East 6th Street, Austin, TX, USA",9/4/25 20:43,12,20
728079,503138,30.293903,-97.742247,30.2830252,-97.7392952,"West Campus, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 20:41,14,18
728073,594271,30.293871,-97.7422448,30.2830252,-97.7392952,"West Campus, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 20:38,10,18
728070,460323,30.2939624,-97.7423454,30.2830252,-97.7392952,"West Campus, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 20:36,8,18
728064,348050,30.2652101,-97.7471315,30.2779849,-97.8350632,"2nd Street District, W 2nd St, Austin, United States, 78701","1901 Georgia Landing Cove, Austin, TX, USA",9/4/25 20:34,10,40
728062,146495,30.2845886,-97.7490112,30.2890976,-97.7470331,"West Campus, Robbins Pl, Austin, United States, 78705","2414 Pearl Street, Austin, TX, USA",9/4/25 20:31,14,21
728061,333361,30.2938732,-97.7422944,30.2830252,-97.7392952,"West Campus, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 20:33,10,23
728059,309328,30.2938975,-97.742233,30.2830252,-97.7392952,"West Campus, Guadalupe St, Austin, United States, 78705","Alpha Phi, University Avenue, Austin, TX, USA",9/4/25 20:32,11,19
728058,257980,30.2896243,-97.7448688,30.267124,-97.7500121,"Alpha Epsilon Phi, Rio Grande Street, Austin, TX, USA","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/4/25 20:32,7,19
728045,182915,30.2929451,-97.7421865,30.284996,-97.7447962,"West Campus, Nueces St, Austin, United States, 78705","Villas on Rio, Rio Grande Street, Austin, TX, USA",9/4/25 20:26,6,20
728035,118387,30.2879982,-97.7441417,30.2650779,-97.7286906,"The Drag, Seton Ave, Austin, United States, 78705","The Flower Shop Austin, East 7th Street, Austin, TX, USA",9/4/25 20:20,11,21
728031,329697,30.2876798,-97.7434905,30.2623332,-97.7301783,"The Drag, Nueces St, Austin, United States, 78705","Cosmic Saltillo, East 4th Street, Austin, TX, USA",9/4/25 20:18,10,19
728025,245743,30.2895727,-97.7483318,30.267361,-97.740835,"West Campus, W 25th St, Austin, United States, 78705","Soho Lounge, East 6th Street, Austin, TX, USA",9/4/25 20:20,14,20
728024,134275,30.2841534,-97.7491606,30.267361,-97.740835,"West Campus, Robbins Pl, Austin, United States, 78705","Soho Lounge, East 6th Street, Austin, TX, USA",9/4/25 20:17,14,27
728021,151248,30.2972608,-97.7331428,30.2705724,-97.7524989,"North University, E 34th St, Austin, United States, 78705","835 West 6th Street, Austin, TX, USA",9/4/25 20:15,9,21
728007,336101,30.29058,-97.7430941,30.296705,-97.742257,"West Campus, W 26th St, Austin, United States, 78705","El Patio Restaurant, Guadalupe Street, Austin, TX, USA",9/4/25 20:04,8,19
728001,178847,30.2936826,-97.7453524,30.3010406,-97.738283,"Shoal Crest, Salado St, Austin, United States, 78705","504 West 35th Street, Austin, TX, USA",9/4/25 20:04,11,21
727997,219574,30.2875736,-97.7461133,30.2631029,-97.7438972,"West Campus, W 23rd St, Austin, United States, 78705","The LINE Austin, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:56,11,21
727994,271043,30.2883651,-97.7444927,30.2453028,-97.7573812,"The Drag, Rio Grande St, Austin, United States, 78705","Polvos, South 1st Street, Austin, TX, USA",9/4/25 19:53,8,20
727991,377165,30.2966592,-97.741815,30.2884522,-97.7480466,"North University, Guadalupe St, Austin, United States, 78705","HillTop, San Gabriel Street, Austin, TX, USA",9/4/25 19:53,8,40
727982,75398,30.2875321,-97.7449612,30.245118,-97.779281,"The Drag, W 24th St, Austin, United States, 78705","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/4/25 19:49,14,21
727980,94640,30.2901662,-97.7434583,30.2514145,-97.7022034,"The Drag, Seton Ave, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:50,13,21
727974,82120,30.290184,-97.7434599,30.2514145,-97.7022034,"West Campus, Seton Ave, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:47,14,21
727968,161375,30.296571,-97.741649,30.267361,-97.740835,"Salsa Lim贸n, Guadalupe Street, Austin, TX, USA","Soho Lounge, East 6th Street, Austin, TX, USA",9/4/25 19:43,12,20
727956,185818,30.2872835,-97.7461341,30.2702721,-97.7348419,"West Campus, W 23rd St, Austin, United States, 78705","Swim Club, East 10th Street, Austin, TX, USA",9/4/25 19:39,9,20
727954,72427,30.2841847,-97.7490962,30.2517769,-97.7001083,"West Campus, Robbins Pl, Austin, United States, 78705","Lil' Easy Fine Cajun Food & Bar, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:41,13,21
727951,186962,30.2830502,-97.7395885,30.3074528,-97.7638424,"The Drag, University Ave, Austin, United States, 78705","2703 Mountain Laurel Lane, Austin, TX, USA",9/4/25 19:37,7,20
727949,60216,30.2879139,-97.7465036,30.245118,-97.779281,"West Campus, W 24th St, Austin, United States, 78705","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/4/25 19:41,8,23
727946,109138,30.2830606,-97.7395626,30.2980246,-97.7347023,"The Drag, University Ave, Austin, United States, 78705","103 East 34th Street, Austin, TX, USA",9/4/25 19:36,7,22
727940,258055,30.2873126,-97.7446136,30.293996,-97.742344,"The Drag, Rio Grande St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 19:37,7,70
727939,44993,30.2855315,-97.7515933,30.245118,-97.779281,"1205 West 22nd Street, Austin, TX, USA","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/4/25 19:33,8,21
727937,73212,30.2855315,-97.7515933,30.245118,-97.779281,"1205 West 22nd Street, Austin, TX, USA","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/4/25 19:33,11,21
727929,112035,30.2932814,-97.7452794,30.296571,-97.741649,"801 West 28th Street, Austin, TX, USA","Salsa Lim贸n, Guadalupe Street, Austin, TX, USA",9/4/25 19:26,4,20
727926,584124,30.2851367,-97.7436128,30.2514145,-97.7022034,"West Campus, W 22nd St, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:21,10,18
727925,594146,30.2561379,-97.728486,30.2514145,-97.7022034,"East Cesar Chavez, Canterbury St, Austin, United States, 78702","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:26,11,31
727921,333375,30.2873309,-97.7452043,30.2514145,-97.7022034,"West Campus, W 23rd St, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/4/25 19:24,8,20
727914,45102,30.2873839,-97.7457085,30.245118,-97.779281,"West Campus, W 23rd St, Austin, United States, 78705","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/4/25 19:16,9,21
727913,323745,30.287179,-97.742979,30.296705,-97.742257,"The Drag, Nueces St, Austin, United States, 78705","El Patio Restaurant, Guadalupe Street, Austin, TX, USA",9/4/25 19:14,8,19
727912,178319,30.2881029,-97.7442807,30.296705,-97.742257,"The Drag, W 24th St, Austin, Estados Unidos, 78705","El Patio Restaurant, Guadalupe Street, Austin, Texas, EE. UU.",9/4/25 19:11,10,23
727909,237631,30.2856673,-97.7444268,30.244447,-97.729716,"West Campus, Rio Grande St, Austin, United States, 78705","Baby Acapulco, South Lakeshore Boulevard, Austin, TX, USA",9/4/25 19:11,14,24
727908,166429,30.2827135,-97.7394745,30.2870344,-97.7497803,"The Drag, University Ave, Austin, United States, 78705","2218 Leon Street, Austin, TX, USA",9/4/25 19:13,6,20
727907,108586,30.2830305,-97.7393778,30.3058981,-97.7652707,"The Drag, University Ave, Austin, United States, 78705","2703 Mountain Laurel Drive, Austin, TX, USA",9/4/25 19:11,14,20
727904,570786,30.4279766,-97.7711441,30.4012239,-97.7229163,"Barrington Oaks, D K Ranch Rd, Austin, United States, 78759","Jack & Ginger's, Rock Rose Avenue, Austin, TX, USA",9/4/25 19:26,10,35
727900,314231,30.2859269,-97.7428635,30.293996,-97.742344,"The Drag, San Antonio St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 19:04,14,18
727892,234281,30.2871335,-97.7450555,30.2842893,-97.7491143,"West Campus, Rio Grande St, Austin, United States, 78705","1905 Robbins Place, Austin, TX, USA",9/4/25 19:00,8,20
727891,584454,30.2851234,-97.7436846,30.293996,-97.742344,"West Campus, W 22nd St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 18:58,14,18
727885,336089,30.2830604,-97.739466,30.296705,-97.742257,"The Drag, University Ave, Austin, United States, 78705","El Patio Restaurant, Guadalupe Street, Austin, TX, USA",9/4/25 18:56,9,19
727884,309328,30.2862508,-97.7457704,30.293996,-97.742344,"West Campus, Pearl St, Austin, United States, 78705","Dirty Martin's Place, Guadalupe Street, Austin, TX, USA",9/4/25 18:52,14,19
727873,213152,30.2871128,-97.7444917,30.267124,-97.7500121,"The Drag, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/4/25 18:42,14,19
727871,227575,30.2876707,-97.7444924,30.2453028,-97.7573812,"Villas on 24th, Rio Grande Street, Austin, TX, USA","Polvos, South 1st Street, Austin, TX, USA",9/4/25 18:44,11,20
727869,338698,30.2877001,-97.745692,30.3068048,-97.7443049,"West Campus, W 23rd St, Austin, United States, 78705","Santa Rita Cantina, West 38th Street, Austin, TX, USA",9/4/25 18:39,14,19
727867,114674,30.2970092,-97.7473218,30.296571,-97.741649,"Shoal Crest, San Gabriel St, Austin, United States, 78705","Salsa Lim贸n, Guadalupe Street, Austin, TX, USA",9/4/25 18:42,9,25
727866,172241,30.2874048,-97.7447465,30.267124,-97.7500121,"The Drag, Rio Grande St, Austin, United States, 78705","Polvo's Downtown Central, Nueces Street, Austin, TX, USA",9/4/25 18:39,12,20
727863,576272,30.2076186,-97.790181,30.2700601,-97.7510993,"Garrison Park, Eureka Dr, Austin, United States, 78745","Taquero Mucho, West Avenue, Austin, TX, USA",9/4/25 18:43,10,26
727862,593287,30.2480959,-97.7542181,30.2585636,-97.7588507,"402 West Milton Street, Austin, TX, USA","Eberly, South Lamar Boulevard, Austin, TX, USA",9/4/25 18:35,13,38
727860,284689,30.2891178,-97.7480087,30.3353863,-97.7591162,"The Villas at San Gabriel, San Gabriel Street, Austin, TX, USA","Yamas Greek Restaurant, Balcones Drive, Austin, TX, USA",9/4/25 18:37,12,19
727857,377165,30.2905064,-97.7430506,30.296571,-97.741649,"West Campus, W 26th St, Austin, United States, 78705","Salsa Lim贸n, Guadalupe Street, Austin, TX, USA",9/4/25 18:29,9,40
727854,153920,30.284996,-97.7447962,30.245118,-97.779281,"Villas on Rio, Rio Grande Street, Austin, TX, USA","Matt's El Rancho, South Lamar Boulevard, Austin, TX, USA",9/4/25 18:24,7,20
727853,193087,30.2417668,-97.7348529,30.2681573,-97.7423917,"Riverside, Taylor Gaines St, Austin, United States, 78741","MEXTA Mexican Restaurant, East 6th Street, Austin, TX, USA",9/4/25 18:31,10,28
727848,430999,30.2590523,-97.7310587,30.269597,-97.739795,"East Cesar Chavez, E Cesar Chavez St, Austin, United States, 78702","806 San Jacinto Boulevard, Austin, TX, USA",9/4/25 18:21,13,30
727843,593938,30.2670319,-97.7198202,30.2597015,-97.7548234,"Central East Austin, Chicon St, Austin, United States, 78702","Terry Black's Barbecue, Barton Springs Road, Austin, TX, USA",9/4/25 18:01,12,34
727841,236160,30.2666596,-97.7464216,30.2472958,-97.7503382,"Warehouse District, W 4th St, Austin, United States, 78701","South Congress Hotel, South Congress Avenue, Austin, TX, USA",9/4/25 17:54,8,24
727840,591905,30.2435436,-97.7652513,30.2671074,-97.7464235,"Galindo, S 6th St, Austin, United States, 78704","Group Therapy, Lavaca Street, Austin, TX, USA",9/4/25 17:56,8,27
727830,58170,30.2971581,-97.7330479,30.2838603,-97.7396014,"North University, E 34th St, Austin, United States, 78705","Littlefield Fountain, West 21st Street, Austin, TX, USA",9/4/25 17:10,8,21
727822,348050,30.2779849,-97.8350632,30.2651679,-97.7463598,"1901 Georgia Landing Cove, Austin, TX, USA","Taverana Ristorante, West 2nd Street, Austin, TX, USA",9/4/25 16:48,10,40
727820,79024,30.2498766,-97.7498638,30.2417738,-97.7347609,"South Congress, S Congress Ave, Austin, United States, 78704","1602 Taylor Gaines Street, Austin, TX, USA",9/4/25 16:07,10,29
727817,593312,30.3483372,-97.7977989,30.2605583,-97.7718939,"N Capital of Texas Hwy, Austin, United States, 78746","1117 Hollow Creek Drive, Austin, TX, USA",9/4/25 14:03,8,24
727816,583928,30.2417393,-97.73479,30.2462863,-97.751199,"Riverside, Taylor Gaines St, Austin, United States, 78741","June's All Day, South Congress Avenue, Austin, TX, USA",9/4/25 13:47,10,31
727814,179422,30.2605583,-97.7718939,30.3491925,-97.797467,"1117 Hollow Creek Drive, Austin, TX, USA","Loop 360 Boat Ramp, Texas 360 Loop, Austin, TX, USA",9/4/25 10:27,8,24
727799,380813,30.2514082,-97.7021205,30.2884522,-97.7480466,"Govalle, E Cesar Chavez St, Austin, United States, 78702","HillTop, San Gabriel Street, Austin, TX, USA",9/4/25 0:14,8,20
727761,431484,30.2523592,-97.7413255,30.2875504,-97.7491798,"South Congress, E Riverside Dr, Austin, United States, 78704","2305 Leon Street, Austin, TX, USA",9/3/25 22:59,14,20
727747,584015,30.2849726,-97.7435804,30.2937169,-97.7448532,"West Campus, W 22nd St, Austin, United States, 78705","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/3/25 22:24,3,18
727741,94065,30.2885182,-97.7482782,30.2514145,-97.7022034,"West Campus, San Gabriel St, Austin, United States, 78705","De Nada Cantina, East Cesar Chavez Street, Austin, TX, USA",9/3/25 22:15,12,22
727707,312890,30.2452592,-97.7792891,30.2937169,-97.7448532,"South Lamar, S Lamar Blvd, Austin, United States, 78704","Zeta Beta Tau, West 28th Street, Austin, TX, USA",9/3/25 21:56,9,20
727687,448001,30.2899834,-97.7483234,30.2847095,-97.7434527,"West Campus, W 25 1/2 St, Austin, United States, 78705","The Callaway House Austin, West 22nd Street, Austin, TX, USA",9/3/25 21:13,9,18
727678,431484,30.2876242,-97.7493619,30.2524716,-97.7410337,"West Campus, Leon St, Austin, United States, 78705","Cidercade Austin, East Riverside Drive, Austin, TX, USA",9/3/25 21:07,14,20
727675,283060,30.2857738,-97.7435823,30.290488,-97.748764,"West Campus, Nueces St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 21:03,14,19
727672,453335,30.2846653,-97.7434917,30.290488,-97.748764,"West Campus, W 22nd St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 21:01,14,19
727670,366026,30.2847603,-97.7433823,30.290488,-97.748764,"West Campus, W 22nd St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 21:01,8,19
727669,159688,30.2850223,-97.7437066,30.290488,-97.748764,"West Campus, W 22nd St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 20:58,14,25
727665,247112,30.2849422,-97.7436269,30.290488,-97.748764,"West Campus, W 22nd St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 20:56,14,23
727664,417404,30.2850766,-97.7433065,30.2904196,-97.7487852,"West Campus, W 22nd St, Austin, United States, 78705","2515 Leon St, Austin, TX 78705, United States",9/3/25 20:54,14,18
727662,297691,30.285155,-97.7433432,30.2904196,-97.7487852,"West Campus, San Antonio St, Austin, United States, 78705","2515 Leon Street, Austin, TX, USA",9/3/25 20:55,14,18
727661,212998,30.2858012,-97.7436133,30.290488,-97.748764,"West Campus, Nueces St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, Texas, USA",9/3/25 20:55,12,18
727655,424765,30.2857858,-97.7436623,30.2904196,-97.7487852,"West Campus, Nueces St, Austin, United States, 78705","2515 Leon Street, Austin, TX, USA",9/3/25 20:55,13,22
727653,453588,30.2847095,-97.7434527,30.290488,-97.748764,"The Callaway House Austin, West 22nd Street, Austin, TX, USA","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 20:49,14,22
727651,286751,30.2847095,-97.7434527,30.290488,-97.748764,"The Callaway House Austin, West 22nd Street, Austin, TX, USA","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 20:48,14,25
727649,445609,30.2846697,-97.744867,30.290488,-97.748764,"West Campus, Rio Grande St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 20:49,11,19
727643,238516,30.2857792,-97.7436552,30.290488,-97.748764,"West Campus, Nueces St, Austin, United States, 78705","University of Texas KA house, Leon Street, Austin, TX, USA",9/3/25 20:44,14,21
